Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL 
Vita-Pos Eye Ointment With Vitamin A ,Health->Other Healthcare,5.50 - 15.95,P-400742,"Vita-Pos is used to improve the tear film of the eye and protect the ocular surface. This ointment contains vitamin A and is preservative free. It spreads easily over the eye to relieve the symptoms of burning, tired and dry eyes.","VitA-POS is a sterile, preservative free, vitamin A eye ointment that also contains liquid paraffin, light liquid paraffin, wool fat and white soft paraffin. It is used for moderate to severe dry eye and mostly recommended for night time use.  While we are asleep, no tears are produced. If you suffer from dry eye, this can lead to a painful awakening, resulting in the eyelids sticking together and unpleasant incrustations forming. The conjunctiva and the skin of the edges of the eyelids can also become irritated and inflamed due to friction.    What is VitA-POS eye ointment?  VitA-POS is a preservative-free ointment, due to its smooth, gel-like texture VitA-POS moisturises your eyes in an optimal way while you are asleep. Furthermore the eye lids are kept smooth and crusting around the eye is prevented.  VitA-POS eye ointment remains in the eye for up to 6 hours, enabling optimal moisturisation during the night. VitA-POS eye ointment can be used for up to 6 months after first opening.    Who can use VitA-POS eye ointment?  VitA-POS eye ointment is suitable for adults and children of all age groups and can also be used during pregnancy and breast-feeding.  VitA-POS is ointment based and designed for night time use, and so should not be used while wearing contact lenses.  Please ensure you take out your lenses before using VitA-POS and wait for at least 15 minutes after treatment before putting them back.  Key features of VitA-POS:             Preservative free, phosphate free and therefore very well tolerated             Remains sterile for 6 months from opening             Very cost effective with 300 applications in one 5g tube             Excellent duration of action offering at least 6 hours of comfort             It provides lubrication to the eye surface for at least 6 hours",Apply a small strand of VitA-POS along the lid into the conjunctival sac every day before going to bed. Do not allow the tip of the tube to touch the eye.,,https://www.inishpharmacy.com/p/vita-pos-eye-ointment-with-vitamin-a-/p-400742
Venosure Maternity Graduated Compression Socks,Mother & Baby->Pregnancy Care->Maternity Socks,17.95,P-VM041,"The Venosure Maternity Graduated Compression socks have been designed to help women during and after pregnancy. The maternity compression socks help to relieve symptoms associated with swollen feet and legs, while also supporting legs in the early stages of varicose veins. The soft, knee high design can be worn throughout the day like normal socks helping to support the lower leg, promoting better blood flow and relieving tried achy feet. Available in Small, Medium and Large sizes.  Special Offer - Buy 2 pairs and get the second pair half price.","Pregnancy can be a wonderful time for expectant mothers. However, for some mums-to-be, this can be also a time to suffer some of pregnancy's unwanted effects. Morning sickness and strange cravings may be the most well known of these, but many pregnant women also suffer from painful legs and feet, often with swelling, heaviness and an aching feeling. Varicose veins can also add to the woes and pregnancy can make all these conditions worse. 30% of new mums will get varicose veins, which rises to over 54% after the second pregnancy.  Thankfully there are products available that are designed especially for pregnancy to relieve the tired, painful legs and feet! One of these is the new graduated compression socks from Venosure Maternity . These knee high socks help support varicose veins, spider veins and help reduce pregnancy related sore and swollen legs.  What is graduated compression?  Graduated compression means the socks are designed to help support the natural function of your circulatory system by having slightly more compression at the bottom of the sock and this compression level varies as you go up passed the ankle and calf muscle. This special compression design helps to best reduce swelling in the lower leg, ankle and feet areas. Venosure Maternity socks are a Class 1 compression garment, with  compression rating of 14-18mmHg. Clinical studies have shown that wearing Class 1 compression socks helps manage venous insufficiency (circulation problems) during and after pregnancy.  The Benefits of Compression Socks in Pregnancy   Wearing Venosure Maternity socks can offer relief for Varicose Veins and Spider Veins.  Prevent swelling and soreness in feet and legs -  The Class 1 graduated compression helps prevent fluid and blood from pooling in the lower leg area, aiding your body's circulatory system and reducing swelling in the feet, ankles and lower legs.    Reduce Aching and Discomfort -  The gentle graduated compression helps relieve heavy aching feet and discomfort.   How to use Venosure Maternity Socks  Simply wear the compression socks instead of your normal socks during the day, or whenever you are out and about or on your feet for long periods of time. Venosure Maternity Socks can be worn during and after pregnancy. If you are on your feet for long periods thorughout the day, or work on your feet, you can also benefit from wearing compression socks.","Simply wear the compression socks instead of your normal socks during the day, or whenever you are out and about or on your feet for long periods of time. Venosure Maternity Socks can be worn during and after pregnancy. If you are on your feet for long periods thorughout the day, or work on your feet, you can also benefit from wearing compression socks.",,https://www.inishpharmacy.com/p/venosure-maternity-graduated-compression-socks/p-vm041
Vizulize All In One Contact Lens Solution 250ml,Vizulize All In One Contact Lens Solution 250ml,6.95,401646,,,,,https://www.inishpharmacy.com/p/vizulize-all-in-one-contact-lens-solution-250ml/401646
UniBond Aero 360 Pure Moisture Absorber,Health->Other Healthcare->Electrical Health Care,8.45,2141189,"UniBond Aero 360 Pure Moisture Absorber is used to prevent moisture in your home.  Issues such as household damp and mould can be prevented by the use of this must have appliance.  It is ideal for kitchen, bathroom, bedroom or living room.",,,,https://www.inishpharmacy.com/p/unibond-aero-360-pure-moisture-absorber/2141189
Vamousse Head Lice Protection Shampoo 200ml,Medicines->Other Conditions->Headlice,9.95,vhlpsh,Vamousse Head Lice Protection Shampoo is an easy to solution anytime there is a risk of head lice. This daily shampoo protects your family against lice by killing lice before they lay eggs. This convenient shampoo will leave your hair feeling fresh and clean.,,,,https://www.inishpharmacy.com/p/vamousse-head-lice-protection-shampoo-200ml/vhlpsh
Vamousse Head Lice Treatment 160ml,Medicines->Other Conditions->Headlice,15.95,vahltr,Vamousse Head Lice treatment is quick and easy treatment that kills 100% lice and 100% of eggs. Vamousse works by dissolving the lice protection exoskeleton and the lice & eggs die by dehydration within 15 minutes of contact with the treatment.,,,,https://www.inishpharmacy.com/p/vamousse-head-lice-treatment-160ml/vahltr
Tropex Phenazone 5% W/V Ear Drops Solution 10ml,Health,5.50,400028,"Tropex Ear Drops are used to relieve pain associated with inflammation of the ear.  Glycerol softens and removes ear wax. The drops also contain Phenazone, which is a painkiller and an anti-inflammatory agent to reduce swelling.  You Must Be Aged Over 18 Years to Purchase This Product","Who can use?  This product can be used by adults and children over 6 years of age.    How to use?  Tropex should be administered into the ear only. Add 4-6 drops to the ear 3-4 times daily, depending on the severity of the inflammation.  If you are pregnant or breast-feeding.    Tropex Ear Drops are suitable for use during pregnancy or breast-feeding but as with any medication always check with your doctor before purchasing of using.    Common side effects   There are no common side effects associated with these drops. If you experience any effects, please contact your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Do not use Tropex Ear Drops: - if you have a perforated (burst) ear drum - if you are allergic (hypersensitive) to Phenazone or any of the other ingredients of Tropex Ear Drops. The active substance is Phenazone 5.0% w/v (50mg/ml). - The other ingredients are Methyl Parahydroxybenzoate (E218) and Glycerol.,Phenazone 5% w/v. Other ingredients: methyl parahydroxybenzoate (E218) and glycerol.,https://www.inishpharmacy.com/p/tropex-phenazone-5-w_v-ear-drops-solution-10ml/400028
Tubigrip Bandage Natural 1m,Health->Pain Relief->Muscular and Joint Pain Relief,4.65,P-TUBGRIPNAT,"Tubigrip Elasticated Tubular Support Bandage comes in a range of sizes to fit most parts of the body, from small wrists right up to extra large knees or medium sized thighs. Tubigrip is designed to provide firm, effective support for sprains, strains and weak joints and muscles.   Easy to apply- no tape needed  Stays in place  Can be wshed for repeated use","Selecting The Right Size Tubigrip  It is important to select the correct size Tubipgrip to ensure correct level of support. Tubigrip should not be excessivley tight or restrict bloodflow.   Tubigrip Size B : Small wrist  Tubigrip  Size C : Medium wrist, small elbow  Tubigrip  Size D : Large wrist, medium elbow, small/medium ankle, small knee  Tubigrip  Size E : Large elbow, medium/large ankle, medium knee  Tubigrip  Size F : Large knee, small thigh  Tubigrip  Size G : Extra large knee, medium thigh   How To Use Tubigrip    Select the appropriate size Tupbigrip  Cut the bandage so that the bandage is twice the length required to cover the ffected area.  Pull over the affected area  Double back so that the bandage forms a double layer, ensuring the top layer overlaps the bottom layer by about 3-4 cm.",,,https://www.inishpharmacy.com/p/tubigrip-bandage-natural-1m/p-tubgripnat
Xailin Night Lubricating Eye Ointment 5g,Health->Other Healthcare,6.95,801761,Xailin Night is a lubricatin eye ointment that gives relief from dry eye sensations. It's formula is longer lasting than regullar eye drops so it's perfect for night time use.   Preservative free  Night time relief from dry eye,,,White soft paraffin 57.3% w/w White mineral oil 42.5% w/w Lanolin alcohols 0.2% w/w,https://www.inishpharmacy.com/p/xailin-night-lubricating-eye-ointment-5g/801761
TLC Baby Eye Care 20 Wipes,TLC Baby Eye Care 20 Wipes,5.30,401376,,,,,https://www.inishpharmacy.com/p/tlc-baby-eye-care-20-wipes/401376
ZeniPower MF A10 Hearing Aid Batteries 6 Pack,Fragrance & Gifts->Electrical ,2.50,zenipower-a10,ZeniPower MF A10 Hearing Aid Battery 6 Pack have been designed so they are lightweight and easy to fit. The MF A10 batteries have long-lasting power and once used up they are easily disposable.,,,,https://www.inishpharmacy.com/p/zenipower-mf-a10-hearing-aid-batteries-6-pack/zenipower-a10
Vizulize Saline Solution 360ml,Medicines->Eye Health->Contact Lens Care,4.50,801713,"Vizulise Saline Solution can be used  as a rinsing solution for soft silicone hydrogel or hard contact lenses before or after disinfection. It can also be used to  wet, store or dissolve protein removing tablets.  It can be used as a rinsing solution for soft silicone hydrogel or hard contact lenses before or after disinfection.  Saline solution is not for use to disinfect or clean your lenses.",,,,https://www.inishpharmacy.com/p/vizulize-saline-solution-360ml/801713
ZeniPower MF A675 Hearing Aid Battery 6 Pack,Fragrance & Gifts->Electrical ,2.50,zenipower-a675,ZeniPower MF A675 Hearing Aid Battery 6 Pack have been designed so they are lightweight and easy to fit. The MF A675 batteries have long-lasting power and once used up they are easily disposable.,,,,https://www.inishpharmacy.com/p/zenipower-mf-a675-hearing-aid-battery-6-pack/zenipower-a675
Waxsol 0.5% w/v Ear Drops Solution 10ml,Health->Other Healthcare,5.50,401106,,,,,https://www.inishpharmacy.com/p/waxsol-05-w_v-ear-drops-solution-10ml/401106
WaterBean Replacement Filter 4 Pack,Health->Other Healthcare,10.95,FILTER9965,The WaterBean replacement filters are designed to be used in the WaterBean portable water purifier.  The pack contains 4 replacement filters which can last up to 6 months.  The filters contain activated carbon which removes any chlorine in the water as well as tourmaline mineral which improves the taste.  Easy to install and great for the environment.,,,,https://www.inishpharmacy.com/p/waterbean-replacement-filter-4-pack/filter9965
